scenario,sim_id,seed,n,tau_true,dgp,dgp_label,learner,learner_label,strategy,N,M,tau_hat,se,se_iid,se_cr,covers,covers_iid,covers_cr,bias
balkus_original__earth_exact__N30__as_iid,39,7730,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,0.6176422093187309,0.37219165856607095,0.37219165856607095,0.3543684923403724,1,1,1,-0.427357790681269
balkus_original__earth_exact__N30__as_iid,40,7731,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.238146028560035,0.18560445995629696,0.18560445995629696,0.2176239059322095,1,1,1,0.19314602856003504
balkus_original__earth_exact__N30__as_iid,41,7732,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.132603521918273,0.12144037571245737,0.12144037571245737,0.11415370352030492,1,1,1,0.08760352191827314
balkus_original__earth_exact__N30__as_iid,42,7733,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,0.8595423132694633,0.1946099969568572,0.1946099969568572,0.1842562986109048,1,1,1,-0.18545768673053664
balkus_original__earth_exact__N30__as_iid,43,7734,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.1336506809336757,0.09646338491726077,0.09646338491726077,0.1380546930557831,1,1,1,0.08865068093367579
balkus_original__earth_exact__N30__as_iid,44,7735,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.0506409743251348,0.1615202149918075,0.1615202149918075,0.19041454998243781,1,1,1,0.005640974325134884
balkus_original__earth_exact__N30__as_iid,45,7736,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.0269726386072455,0.09183851641797143,0.09183851641797143,0.09849528500759533,1,1,1,-0.018027361392754404
balkus_original__earth_exact__N30__as_iid,46,7737,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,-2.428001224565582,3.596760624498749,3.596760624498749,3.5204166474862646,1,1,1,-3.473001224565582
balkus_original__earth_exact__N30__as_iid,47,7738,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,0.959543633976837,0.0731591075161573,0.0731591075161573,0.07473918609636868,1,1,1,-0.08545636602316298
balkus_original__earth_exact__N30__as_iid,48,7739,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.0197373340799807,0.11049264269284595,0.11049264269284595,0.1360770827046767,1,1,1,-0.025262665920019245
balkus_original__earth_exact__N30__as_iid,49,7740,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,0.8996979042683441,0.1447884973689676,0.1447884973689676,0.13184411336565077,1,1,1,-0.14530209573165587
balkus_original__earth_exact__N30__as_iid,50,7741,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,0.6597688549617788,0.405397855266544,0.405397855266544,0.40594184367683167,1,1,1,-0.3852311450382211
balkus_original__earth_exact__N30__as_iid,51,7742,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.577817819536588,0.9544830624578808,0.9544830624578808,0.9551585430179437,1,1,1,0.532817819536588
balkus_original__earth_exact__N30__as_iid,52,7743,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.258894249593175,0.14336563626599258,0.14336563626599258,0.12730695066883146,1,1,1,0.21389424959317505
balkus_original__earth_exact__N30__as_iid,53,7744,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.0384584838726936,0.08560923931802208,0.08560923931802208,0.06988965855706707,1,1,1,-0.006541516127306357
balkus_original__earth_exact__N30__as_iid,54,7745,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,0.9735660997060136,0.08162350744809724,0.08162350744809724,0.07651014255485732,1,1,1,-0.07143390029398633
balkus_original__earth_exact__N30__as_iid,55,7746,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,2.0755079342012004,1.1863478195844308,1.1863478195844308,1.1638472323892353,1,1,1,1.0305079342012005
balkus_original__earth_exact__N30__as_iid,56,7747,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,-0.011627829794654064,1.300783445636472,1.300783445636472,1.915123749075905,1,1,1,-1.056627829794654
balkus_original__earth_exact__N30__as_iid,57,7748,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.0179191792175115,0.0988236485312123,0.0988236485312123,0.11086881340679101,1,1,1,-0.027080820782488413
balkus_original__earth_exact__N30__as_iid,58,7749,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,5.5663036024771975,3.4019504322139023,3.4019504322139023,3.2187201858247376,1,1,1,4.5213036024771975
balkus_original__earth_exact__N30__as_iid,59,7750,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,0.8870946294922507,0.23897844848716743,0.23897844848716743,0.25740252349725184,1,1,1,-0.15790537050774922
balkus_original__earth_exact__N30__as_iid,60,7751,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,0.9214078088815828,0.08580928711871263,0.08580928711871263,0.09568754579205349,1,1,1,-0.12359219111841713
balkus_original__earth_exact__N30__as_iid,61,7752,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.0758909004664634,0.08748522954550225,0.08748522954550225,0.08515303343766079,1,1,1,0.030890900466463478
balkus_original__earth_exact__N30__as_iid,62,7753,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.1057893211892407,0.08193678913521628,0.08193678913521628,0.0898207364303079,1,1,1,0.06078932118924074
balkus_original__earth_exact__N30__as_iid,63,7754,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,0.7044790117731926,0.5152783642271545,0.5152783642271545,0.5175991740528801,1,1,1,-0.3405209882268073
balkus_original__earth_exact__N30__as_iid,64,7755,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,0.951047691769632,0.18537112068164702,0.18537112068164702,0.18858129322121636,1,1,1,-0.09395230823036793
balkus_original__earth_exact__N30__as_iid,65,7756,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.7031452283631539,0.5004337068219229,0.5004337068219229,0.46423144857021925,1,1,1,0.6581452283631539
balkus_original__earth_exact__N30__as_iid,66,7757,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.7959580817649121,0.8501903121094583,0.8501903121094583,0.8249364984682137,1,1,1,0.7509580817649122
balkus_original__earth_exact__N30__as_iid,67,7758,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.021338765407979,0.07946228641747696,0.07946228641747696,0.059803831380346305,1,1,1,-0.023661234592020852
balkus_original__earth_exact__N30__as_iid,68,7759,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.1572839714981151,0.08138987133658065,0.08138987133658065,0.10482986488864032,1,1,1,0.1122839714981152
balkus_original__earth_exact__N30__as_iid,69,7760,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,0.9527764201811616,0.08774640851552659,0.08774640851552659,0.09241343034246904,1,1,1,-0.09222357981883833
balkus_original__earth_exact__N30__as_iid,70,7761,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,0.3347661232199547,0.611379623469519,0.611379623469519,0.6012946968086115,1,1,1,-0.7102338767800452
balkus_original__earth_exact__N30__as_iid,71,7762,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.157072801088978,0.10163615409571544,0.10163615409571544,0.11854626363168691,1,1,1,0.11207280108897799
balkus_original__earth_exact__N30__as_iid,72,7763,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,2.350171643539103,1.095988682060722,1.095988682060722,1.050679272898796,1,1,1,1.305171643539103
balkus_original__earth_exact__N30__as_iid,73,7764,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,0.8212445369434166,0.23512029566301676,0.23512029566301676,0.21462286088667726,1,1,1,-0.22375546305658334
balkus_original__earth_exact__N30__as_iid,74,7765,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.0851365351376998,0.08050226779638524,0.08050226779638524,0.0584421246631671,1,1,1,0.04013653513769988
balkus_original__earth_exact__N30__as_iid,75,7766,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.4489116846013592,0.24931728144479476,0.24931728144479476,0.2638447421904628,1,1,1,0.4039116846013593
balkus_original__earth_exact__N30__as_iid,76,7767,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,8.24109837713211,5.108071183759448,5.108071183759448,4.734012378831417,1,1,1,7.19609837713211
balkus_original__earth_exact__N30__as_iid,77,7768,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,0.9943604547300865,0.07449961919052567,0.07449961919052567,0.09329097818622854,1,1,1,-0.05063954526991343
balkus_original__earth_exact__N30__as_iid,78,7769,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,-1.757768159139851,2.5542854318781094,2.5542854318781094,2.4592327576153767,1,1,1,-2.802768159139851
balkus_original__earth_exact__N30__as_iid,79,7770,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,0.8272740557626126,0.2678677071555936,0.2678677071555936,0.2668961180089616,1,1,1,-0.21772594423738734
balkus_original__earth_exact__N30__as_iid,80,7771,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,0.7473250404848469,0.15987090309079238,0.15987090309079238,0.1820415034528224,1,1,1,-0.297674959515153
balkus_original__earth_exact__N30__as_iid,81,7772,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,0.9848912190008974,0.0880518150577912,0.0880518150577912,0.0833457284760773,1,1,1,-0.06010878099910255
balkus_original__earth_exact__N30__as_iid,82,7773,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.020952038085686,0.07198174476987017,0.07198174476987017,0.08221540324562074,1,1,1,-0.02404796191431391
balkus_original__earth_exact__N30__as_iid,83,7774,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,-0.6855378384537248,1.1871242101721522,1.1871242101721522,1.6621013544057712,1,1,1,-1.7305378384537247
balkus_original__earth_exact__N30__as_iid,84,7775,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.0907717757404347,0.07515973782955235,0.07515973782955235,0.05029795190999185,1,1,1,0.045771775740434784
balkus_original__earth_exact__N30__as_iid,85,7776,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.1038855220463994,0.10040805731830679,0.10040805731830679,0.1333925179929181,1,1,1,0.05888552204639952
balkus_original__earth_exact__N30__as_iid,86,7777,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.141506366367991,0.07284896656562036,0.07284896656562036,0.07637600634516198,1,1,1,0.09650636636799104
balkus_original__earth_exact__N30__as_iid,87,7778,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,-0.2341200673341603,1.2720097628415183,1.2720097628415183,1.2396575231910434,1,1,1,-1.2791200673341603
balkus_original__earth_exact__N30__as_iid,88,7779,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.3017738247143036,0.1366935508039267,0.1366935508039267,0.1484482021874378,1,1,1,0.25677382471430366
balkus_original__earth_exact__N30__as_iid,89,7780,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,-0.376610147960429,1.3505938562251645,1.3505938562251645,1.3493826031051228,1,1,1,-1.421610147960429
balkus_original__earth_exact__N30__as_iid,90,7781,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,0.9943491822508824,0.08277425152398901,0.08277425152398901,0.098230676583275,1,1,1,-0.050650817749117505
balkus_original__earth_exact__N30__as_iid,91,7782,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.0697435419871584,0.10546112541372256,0.10546112541372256,0.0933672970010658,1,1,1,0.024743541987158446
balkus_original__earth_exact__N30__as_iid,92,7783,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.141720677057032,0.11701679906005825,0.11701679906005825,0.1292467144757486,1,1,1,0.09672067705703213
balkus_original__earth_exact__N30__as_iid,93,7784,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.8173500762687833,0.9340139560796907,0.9340139560796907,0.9323338022002853,1,1,1,0.7723500762687834
balkus_original__earth_exact__N30__as_iid,94,7785,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.008831628074507,0.6605110704773571,0.6605110704773571,0.6922567846976748,1,1,1,-0.036168371925492826
balkus_original__earth_exact__N30__as_iid,95,7786,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,-0.8158255768294038,2.711934899730157,2.711934899730157,2.667872324638555,1,1,1,-1.8608255768294037
balkus_original__earth_exact__N30__as_iid,96,7787,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.0103790962662427,0.08140845437485351,0.08140845437485351,0.07192283051261501,1,1,1,-0.03462090373375726
balkus_original__earth_exact__N30__as_iid,97,7788,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.1494779595192803,0.10624052482089365,0.10624052482089365,0.12686686535825967,1,1,1,0.1044779595192804
balkus_original__earth_exact__N30__as_iid,98,7789,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,0.9932496797495515,0.08300510046050412,0.08300510046050412,0.07749022853298025,1,1,1,-0.051750320250448456
balkus_original__earth_exact__N30__as_iid,99,7790,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,2.757565363071121,4.634644911208783,4.634644911208783,3.828395741406667,1,1,1,1.7125653630711213
balkus_original__earth_exact__N30__as_iid,100,7791,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,0.864371802522081,0.1442253564430001,0.1442253564430001,0.1532851794020972,1,1,1,-0.18062819747791892
balkus_original__earth_exact__N30__as_iid,101,7792,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,0.8983806882331979,0.18471724310027918,0.18471724310027918,0.1331613056426699,1,1,1,-0.14661931176680199
balkus_original__earth_exact__N30__as_iid,102,7793,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.1914998114876407,0.0911916206672645,0.0911916206672645,0.06554324400688756,1,1,0,0.1464998114876408
balkus_original__earth_exact__N30__as_iid,103,7794,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,0.9376898835791108,0.19768132879244818,0.19768132879244818,0.18042061218714708,1,1,1,-0.10731011642088917
balkus_original__earth_exact__N30__as_iid,104,7795,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.4575127008844475,0.22834803492728106,0.22834803492728106,0.3588575432112654,1,1,1,0.4125127008844476
balkus_original__earth_exact__N30__as_iid,105,7796,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.0967164852362985,0.07926108771872954,0.07926108771872954,0.09755340289865896,1,1,1,0.05171648523629857
balkus_original__earth_exact__N30__as_iid,106,7797,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.018584552623908,0.08007149712530874,0.08007149712530874,0.10393474570951655,1,1,1,-0.026415447376092027
balkus_original__earth_exact__N30__as_iid,107,7798,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,0.9117961428543386,0.15294535632758718,0.15294535632758718,0.14227069153202251,1,1,1,-0.1332038571456613
balkus_original__earth_exact__N30__as_iid,108,7799,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.1003155707673447,0.07099812368729203,0.07099812368729203,0.11056099785370818,1,1,1,0.055315570767344724
balkus_original__earth_exact__N30__as_iid,109,7800,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,0.9872288931256089,0.10853525969121347,0.10853525969121347,0.13452200528773514,1,1,1,-0.05777110687439102
balkus_original__earth_exact__N30__as_iid,110,7801,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,0.9320114250773021,0.10538619774503435,0.10538619774503435,0.06218140865651952,1,1,1,-0.11298857492269787
balkus_original__earth_exact__N30__as_iid,111,7802,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.8017996116078634,0.7319715689746235,0.7319715689746235,0.7044389124807541,1,1,1,0.7567996116078635
balkus_original__earth_exact__N30__as_iid,112,7803,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.8247896499124192,0.856026149110236,0.856026149110236,0.8401530321377085,1,1,1,0.7797896499124193
balkus_original__earth_exact__N30__as_iid,113,7804,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,3.9228013267602546,2.8178879410445252,2.8178879410445252,2.537765476374543,1,1,1,2.8778013267602547
balkus_original__earth_exact__N30__as_iid,114,7805,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,0.954945823634707,0.07778837972387939,0.07778837972387939,0.06583482252735892,1,1,1,-0.09005417636529289
balkus_original__earth_exact__N30__as_iid,115,7806,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,0.9812928706707336,0.1352594970477668,0.1352594970477668,0.15956477097877378,1,1,1,-0.06370712932926637
balkus_original__earth_exact__N30__as_iid,116,7807,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,2.5390308821883507,1.2826442900132178,1.2826442900132178,1.2434233623744841,1,1,1,1.4940308821883508
balkus_original__earth_exact__N30__as_iid,117,7808,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.036266151527266,0.07882156904122398,0.07882156904122398,0.09979491089395535,1,1,1,-0.008733848472733952
balkus_original__earth_exact__N30__as_iid,118,7809,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.0845769011621722,0.10858882949199401,0.10858882949199401,0.11106809110342054,1,1,1,0.03957690116217227
balkus_original__earth_exact__N30__as_iid,119,7810,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.0471128626770594,0.07881005196625031,0.07881005196625031,0.07184672963025805,1,1,1,0.002112862677059457
balkus_original__earth_exact__N30__as_iid,120,7811,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.175996339272881,0.08631573472866054,0.08631573472866054,0.08662729584548705,1,1,1,0.130996339272881
balkus_original__earth_exact__N30__as_iid,121,7812,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,0.667129115343966,0.24568237616557637,0.24568237616557637,0.25021204038678335,1,1,1,-0.3778708846560339
balkus_original__earth_exact__N30__as_iid,122,7813,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.0059800786687492,0.09864283507545832,0.09864283507545832,0.11748164240997853,1,1,1,-0.03901992133125076
balkus_original__earth_exact__N30__as_iid,123,7814,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.1375628999851248,0.13709470520339906,0.13709470520339906,0.11406937997217359,1,1,1,0.0925628999851249
balkus_original__earth_exact__N30__as_iid,124,7815,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.156804170000009,0.09665996095447625,0.09665996095447625,0.07636405145217545,1,1,1,0.11180417000000897
balkus_original__earth_exact__N30__as_iid,125,7816,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,0.21298511687373275,0.5538090032866704,0.5538090032866704,0.5119491166235505,1,1,1,-0.8320148831262671
balkus_original__earth_exact__N30__as_iid,126,7817,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,0.8312567963685203,0.2519826480614299,0.2519826480614299,0.230986190717063,1,1,1,-0.21374320363147958
balkus_original__earth_exact__N30__as_iid,127,7818,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.1695113507769084,0.14158946403872957,0.14158946403872957,0.15340785453900735,1,1,1,0.12451135077690845
balkus_original__earth_exact__N30__as_iid,128,7819,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.0997338134965904,0.1379368369027085,0.1379368369027085,0.15358014853004956,1,1,1,0.054733813496590455
balkus_original__earth_exact__N30__as_iid,129,7820,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.2642606782316415,0.10877463844597693,0.10877463844597693,0.15315167208835107,0,0,1,0.21926067823164153
balkus_original__earth_exact__N30__as_iid,130,7821,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.0212847402070342,0.08926634831354568,0.08926634831354568,0.10967475000124206,1,1,1,-0.023715259792965737
balkus_original__earth_exact__N30__as_iid,131,7822,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.1477455910646752,0.09415267147858582,0.09415267147858582,0.14124555795765023,1,1,1,0.10274559106467529
balkus_original__earth_exact__N30__as_iid,132,7823,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.1034967626361551,0.08566302163944814,0.08566302163944814,0.07929514802388563,1,1,1,0.05849676263615522
balkus_original__earth_exact__N30__as_iid,133,7824,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,0.703705715809088,0.20528905791222302,0.20528905791222302,0.21849523955219619,1,1,1,-0.3412942841909119
balkus_original__earth_exact__N30__as_iid,134,7825,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.0819267475053822,0.07095345864345386,0.07095345864345386,0.07086717735913835,1,1,1,0.036926747505382274
balkus_original__earth_exact__N30__as_iid,135,7826,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.0893941746031588,0.15512088019230794,0.15512088019230794,0.10866972586184714,1,1,1,0.044394174603158865
balkus_original__earth_exact__N30__as_iid,136,7827,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.055478499350505,0.142971214253717,0.142971214253717,0.15982958908117884,1,1,1,0.010478499350505155
balkus_original__earth_exact__N30__as_iid,137,7828,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.3037744189140883,0.23701549906768568,0.23701549906768568,0.23036250521754317,1,1,1,0.25877441891408837
balkus_original__earth_exact__N30__as_iid,138,7829,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.113351458636063,0.08813921236553104,0.08813921236553104,0.10420952829351052,1,1,1,0.06835145863606318
balkus_original__earth_exact__N30__as_iid,139,7830,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.1234498778081285,0.08597586373590248,0.08597586373590248,0.08728320296030453,1,1,1,0.07844987780812862
balkus_original__earth_exact__N30__as_iid,140,7831,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.0655699566171084,0.0710979590239844,0.0710979590239844,0.05435043305794919,1,1,1,0.020569956617108476
balkus_original__earth_exact__N30__as_iid,141,7832,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,0.99497436464957,0.09288129299324328,0.09288129299324328,0.07923103589816034,1,1,1,-0.05002563535042992
balkus_original__earth_exact__N30__as_iid,142,7833,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.8170787675376106,0.550441579728528,0.550441579728528,0.5630488196134935,1,1,1,0.7720787675376106
balkus_original__earth_exact__N30__as_iid,143,7834,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,0.9997401218357835,0.12472716699700434,0.12472716699700434,0.1424779267505233,1,1,1,-0.045259878164216394
balkus_original__earth_exact__N30__as_iid,144,7835,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.0208132743616216,0.20383809657052068,0.20383809657052068,0.18479556585159487,1,1,1,-0.024186725638378315
balkus_original__earth_exact__N30__as_iid,145,7836,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.0472716683545424,0.10913039771587177,0.10913039771587177,0.10167412135281514,1,1,1,0.002271668354542511
balkus_original__earth_exact__N30__as_iid,146,7837,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.0432131390442068,0.0823778819092436,0.0823778819092436,0.07841112769789221,1,1,1,-0.001786860955793168
balkus_original__earth_exact__N30__as_iid,147,7838,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.3655116016494397,0.3730861128016066,0.3730861128016066,0.39551538758154364,1,1,1,0.3205116016494398
balkus_original__earth_exact__N30__as_iid,148,7839,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.1534131409467967,0.09862682211841803,0.09862682211841803,0.1207824264468076,1,1,1,0.10841314094679677
balkus_original__earth_exact__N30__as_iid,149,7840,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.3664094830143287,0.3644417004293568,0.3644417004293568,0.37714068641804116,1,1,1,0.3214094830143288
balkus_original__earth_exact__N30__as_iid,150,7841,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,2.9890983164479894,1.3962402389883914,1.3962402389883914,1.3351866042054967,1,1,1,1.9440983164479895
balkus_original__earth_exact__N30__as_iid,151,7842,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,0.7327161556964092,0.10821496112300992,0.10821496112300992,0.11122011559628345,0,0,0,-0.3122838443035907
balkus_original__earth_exact__N30__as_iid,152,7843,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,-3.372573097559105,3.376869804719728,3.376869804719728,4.29980753266673,1,1,1,-4.417573097559105
balkus_original__earth_exact__N30__as_iid,153,7844,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,0.20380693605548864,1.0873141161338904,1.0873141161338904,1.0804500453698405,1,1,1,-0.8411930639445113
balkus_original__earth_exact__N30__as_iid,154,7845,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,0.9637294841527132,0.09347306915859784,0.09347306915859784,0.11887206749590289,1,1,1,-0.08127051584728673
balkus_original__earth_exact__N30__as_iid,155,7846,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.224826800487692,0.08426318900478107,0.08426318900478107,0.1146687700579867,0,0,1,0.17982680048769217
balkus_original__earth_exact__N30__as_iid,156,7847,900,1.045,balkus_original,Balkus Original,earth_exact,MARS Baseline,as_iid,30,30,1.0263579558355216,0.09774654600351491,0.09774654600351491,0.080710098159883,1,1,1,-0.018642044164478344
